Customer ID,FirstPurchase,LastPurchase,TotalOrders,TotalQuantity,TotalRevenue,AvgOrderValue,LifeDays
15347,2010-09-28 12:50:00,2010-12-08 15:25:00,4,542,1162.0,290.5,71
15350,2010-11-21 15:14:00,2010-12-01 13:33:00,2,272,547.6,273.8,9
15351,2010-10-03 12:18:00,2010-12-05 11:49:00,4,738,1778.18,444.54499999999996,62
15352,2010-06-09 11:28:00,2010-06-09 11:28:00,1,43,114.95,114.95,0
15353,2009-12-02 11:33:00,2010-12-07 11:49:00,6,1208,2398.93,399.82166666666666,370
15354,2010-04-15 16:17:00,2010-04-15 16:24:00,3,3,284.4,94.8,0
15356,2010-10-13 13:12:00,2010-12-06 14:05:00,4,342,698.45,174.6125,54
15358,2009-12-07 12:19:00,2010-12-09 10:04:00,22,8328,8703.210000000001,395.6004545454545,366
15359,2010-01-15 11:30:00,2010-02-15 10:47:00,8,145,181.35,22.66875,30
15361,2010-06-14 13:27:00,2010-07-01 14:15:00,3,37,270.15000000000003,90.05000000000001,17
15362,2009-12-01 09:08:00,2010-09-17 10:37:00,2,368,613.08,306.53999999999996,290
15363,2010-08-04 08:41:00,2010-12-02 12:28:00,2,383,678.11,339.055,120
15365,2010-02-04 16:43:00,2010-11-01 10:44:00,6,1047,2242.81,373.8016666666667,269
15366,2010-02-26 10:10:00,2010-10-26 09:52:00,5,1826,1786.57,357.31399999999996,241
15367,2009-12-10 14:20:00,2010-10-17 15:05:00,7,1887,3203.74,457.6771428571428,311
15368,2010-11-10 15:52:00,2010-11-10 15:52:00,1,176,275.8,275.8,0
15369,2009-12-08 07:43:00,2010-08-04 13:54:00,11,3288,6251.26,568.2963636363636,239
15370,2010-10-25 12:08:00,2010-10-25 12:08:00,1,567,1352.96,1352.96,0
15371,2010-02-15 13:14:00,2010-02-15 13:14:00,1,12,59.400000000000006,59.400000000000006,0
15372,2010-02-14 11:24:00,2010-09-15 14:52:00,7,3486,4009.66,572.8085714285714,213
15373,2010-05-02 11:57:00,2010-12-03 14:40:00,6,269,1005.48,167.58,215
15374,2010-03-25 12:03:00,2010-03-25 12:03:00,1,164,139.32,139.32,0
15375,2010-01-18 15:38:00,2010-01-18 15:38:00,1,84,60.959999999999994,60.959999999999994,0
15377,2010-10-20 11:42:00,2010-11-22 08:55:00,4,253,1211.75,302.9375,32
15378,2010-07-26 08:47:00,2010-09-03 11:30:00,2,130,246.5,123.25,39
15379,2010-11-04 11:59:00,2010-11-04 11:59:00,1,695,1174.55,1174.55,0
15380,2009-12-01 13:50:00,2010-12-09 15:01:00,7,656,1788.8,255.54285714285714,373
15381,2010-05-05 14:35:00,2010-10-12 13:32:00,3,631,1293.72,431.24,159
15382,2009-12-04 14:13:00,2010-11-30 09:46:00,6,5166,7777.84,1296.3066666666666,360
15384,2010-04-26 12:38:00,2010-11-23 12:04:00,2,1171,1385.38,692.69,210
15385,2010-01-31 13:02:00,2010-11-12 12:28:00,2,267,625.2,312.6,284
15387,2010-08-04 16:05:00,2010-08-04 16:05:00,1,335,468.65,468.65,0
15389,2010-01-27 12:44:00,2010-11-04 19:23:00,4,3540,2233.8,558.45,281
15390,2010-10-26 17:23:00,2010-11-08 15:19:00,2,894,1216.66,608.33,12
15391,2010-05-04 15:04:00,2010-05-04 15:04:00,1,109,289.87,289.87,0
15392,2010-10-04 12:50:00,2010-11-30 09:50:00,3,867,1376.0900000000001,458.6966666666667,56
15393,2009-12-15 17:56:00,2010-05-21 11:34:00,3,228,659.48,219.82666666666668,156
15394,2009-12-15 19:05:00,2010-11-09 12:26:00,7,1462,3103.26,443.3228571428572,328
15396,2010-05-05 09:04:00,2010-05-05 09:04:00,1,156,508.20000000000005,508.20000000000005,0
15400,2010-05-28 08:33:00,2010-10-15 12:00:00,3,272,586.1,195.36666666666667,140
15401,2010-05-20 10:56:00,2010-09-13 13:42:00,2,93,216.95000000000002,108.47500000000001,116
15402,2010-04-27 12:12:00,2010-11-17 12:58:00,4,1340,1203.77,300.9425,204
15403,2009-12-09 12:45:00,2010-08-05 12:21:00,2,492,170.88,85.44,238
15404,2010-11-29 11:03:00,2010-11-29 11:03:00,1,334,257.06,257.06,0
15405,2010-05-12 15:56:00,2010-05-12 15:56:00,1,155,310.74,310.74,0
15406,2010-09-12 13:06:00,2010-09-12 13:10:00,2,293,465.15999999999997,232.57999999999998,0
15409,2009-12-18 15:35:00,2009-12-18 15:35:00,1,59,131.25,131.25,0
15410,2010-04-19 08:57:00,2010-05-20 09:53:00,2,702,1234.88,617.44,31
15413,2009-12-01 10:18:00,2010-01-17 11:33:00,5,2694,6798.72,1359.7440000000001,47
15416,2010-02-01 11:55:00,2010-08-18 09:48:00,3,330,588.5,196.16666666666666,197
15418,2010-05-02 11:31:00,2010-10-10 13:38:00,2,266,452.32,226.16000000000003,161
15420,2009-12-05 13:29:00,2010-10-01 15:46:00,6,844,743.0,123.83333333333333,300
15421,2009-12-07 15:10:00,2010-11-19 13:21:00,6,1427,2854.98,475.83,346
15422,2010-02-07 11:52:00,2010-11-25 17:00:00,5,672,1522.27,304.454,291
15423,2010-03-28 13:42:00,2010-05-07 09:21:00,2,97,223.39,111.695,39
15424,2010-09-02 17:17:00,2010-09-02 17:17:00,1,319,214.44,214.44,0
15425,2010-02-14 12:36:00,2010-11-04 18:13:00,4,1042,1944.57,486.14250000000004,263
15426,2010-05-02 15:10:00,2010-12-05 13:55:00,5,546,1168.0,233.6,216
15428,2009-12-17 17:46:00,2010-11-17 13:46:00,3,245,668.97,222.99,334
15430,2010-06-29 15:04:00,2010-08-29 10:42:00,2,309,954.75,477.375,60
15431,2010-07-25 12:44:00,2010-07-25 12:44:00,1,84,153.24,153.24,0
15432,2010-06-16 14:34:00,2010-06-16 14:34:00,1,27,149.57,149.57,0
15434,2010-01-24 15:35:00,2010-11-30 15:46:00,6,776,1525.5800000000002,254.26333333333335,310
15437,2010-03-09 10:45:00,2010-03-09 10:45:00,1,98,193.29000000000002,193.29000000000002,0
15439,2010-02-24 12:05:00,2010-10-31 10:38:00,4,572,1269.05,317.26250000000005,248
15441,2009-12-09 14:55:00,2010-11-08 15:50:00,3,587,1254.21,418.07,334
15443,2010-03-07 12:10:00,2010-08-22 12:45:00,7,1072,1939.02,277.0028571428571,168
15445,2010-04-28 15:00:00,2010-04-28 15:00:00,1,60,171.0,171.0,0
15446,2009-12-13 13:53:00,2010-11-28 11:59:00,3,267,406.95,135.65,349
15447,2010-03-24 14:40:00,2010-06-30 13:06:00,4,143,337.71000000000004,84.42750000000001,97
15448,2010-02-03 13:29:00,2010-02-03 13:29:00,1,255,294.17,294.17,0
15451,2010-04-19 14:08:00,2010-10-01 13:40:00,2,79,233.21,116.605,164
15452,2010-07-16 14:23:00,2010-11-14 15:14:00,3,808,1260.38,420.1266666666667,121
15454,2010-03-31 13:15:00,2010-03-31 13:15:00,1,62,128.59,128.59,0
15455,2010-04-21 12:43:00,2010-04-21 12:43:00,1,3,38.25,38.25,0
15456,2009-12-08 12:54:00,2010-11-01 17:05:00,7,2166,1672.05,238.8642857142857,328
15458,2010-11-02 19:50:00,2010-11-02 19:50:00,1,144,208.79999999999998,208.79999999999998,0
15459,2010-07-30 14:31:00,2010-10-18 15:25:00,2,121,202.82999999999998,101.41499999999999,80
15461,2010-03-18 12:40:00,2010-09-05 12:31:00,2,230,429.7,214.85,170
15462,2010-09-20 10:23:00,2010-09-20 10:23:00,1,323,502.45,502.45,0
15465,2009-12-10 09:42:00,2010-12-05 10:12:00,15,1512,5301.03,353.402,360
15466,2009-12-03 12:28:00,2010-11-15 12:50:00,3,698,1236.48,412.16,347
15468,2010-11-12 09:39:00,2010-11-12 09:39:00,1,1245,962.97,962.97,0
15469,2010-09-27 10:09:00,2010-09-27 10:09:00,1,134,335.7,335.7,0
15470,2010-05-13 09:35:00,2010-05-13 09:35:00,1,232,63.419999999999995,63.419999999999995,0
15471,2010-06-07 12:17:00,2010-11-24 14:39:00,2,417,847.0799999999999,423.54,170
15473,2010-09-21 09:14:00,2010-09-21 09:14:00,1,104,274.8,274.8,0
15474,2010-04-23 11:14:00,2010-04-23 11:14:00,1,56,163.1,163.1,0
15476,2010-09-23 14:00:00,2010-11-24 15:17:00,4,1174,2209.98,552.4949999999999,62
15477,2010-02-28 10:37:00,2010-02-28 10:37:00,1,216,368.4,368.4,0
15478,2010-05-13 18:49:00,2010-05-13 18:49:00,1,319,583.56,583.56,0
15479,2009-12-06 15:08:00,2009-12-06 15:08:00,1,38,147.4,147.4,0
15480,2010-02-01 14:52:00,2010-08-31 11:04:00,4,1549,5373.5,1343.375,210
15481,2010-11-03 14:52:00,2010-11-03 14:52:00,1,1450,1993.34,1993.34,0
15482,2009-12-02 16:59:00,2010-11-18 11:02:00,7,1512,3537.6,505.37142857142857,350
15483,2010-01-24 15:42:00,2010-11-19 13:24:00,6,649,628.39,104.73166666666667,298
15484,2009-12-05 15:18:00,2010-06-17 16:16:00,2,924,1061.69,530.845,194
15485,2009-12-01 17:31:00,2010-12-01 13:23:00,5,1288,3196.51,639.302,364
15486,2010-06-30 13:15:00,2010-06-30 13:15:00,1,40,102.0,102.0,0
15487,2010-01-29 12:07:00,2010-01-29 12:07:00,1,144,231.32,231.32,0
15488,2010-05-05 13:03:00,2010-09-09 11:59:00,4,178,340.6,85.15,126
15489,2010-01-15 16:58:00,2010-11-04 11:48:00,5,656,1285.3300000000002,257.066,292
15490,2010-10-05 13:11:00,2010-10-05 13:11:00,1,85,217.6,217.6,0
15493,2010-02-23 11:14:00,2010-11-15 12:43:00,4,700,2313.18,578.295,265
15494,2009-12-10 20:16:00,2010-08-18 16:54:00,3,1949,2480.82,826.9399999999999,250
15495,2010-11-25 13:46:00,2010-11-25 13:46:00,1,194,246.5,246.5,0
15496,2010-03-18 13:16:00,2010-03-18 13:16:00,1,98,146.14000000000001,146.14000000000001,0
15497,2009-12-18 15:08:00,2010-11-22 13:15:00,7,2313,7395.19,1056.4557142857143,338
15498,2009-12-16 17:27:00,2010-12-08 14:46:00,19,6517,12723.18,669.641052631579,356
15499,2009-12-16 12:17:00,2009-12-16 12:17:00,1,60,161.6,161.6,0
15501,2010-10-20 12:47:00,2010-10-31 11:15:00,2,206,402.5,201.25,10
15502,2010-06-03 11:12:00,2010-12-06 14:55:00,5,1625,3608.54,721.708,186
15503,2009-12-13 11:34:00,2009-12-13 11:34:00,1,62,120.06,120.06,0
15504,2010-02-12 12:34:00,2010-07-07 12:02:00,3,115,371.02,123.67333333333333,144
15506,2010-08-19 12:38:00,2010-11-23 12:48:00,3,799,1060.77,353.59,96
15509,2010-11-24 14:48:00,2010-11-24 14:48:00,1,72,166.51,166.51,0
15512,2010-02-01 13:23:00,2010-11-14 12:39:00,2,167,210.58,105.29,285
15513,2010-01-13 14:59:00,2010-12-09 09:23:00,18,5122,12992.33,721.7961111111111,329
15514,2009-12-04 16:37:00,2010-11-25 14:53:00,7,2086,2459.09,351.29857142857145,355
15515,2010-11-17 13:39:00,2010-11-17 13:39:00,1,131,171.81,171.81,0
15518,2009-12-20 12:21:00,2010-11-25 19:36:00,7,1550,2276.4900000000002,325.2128571428571,340
15519,2010-09-19 13:57:00,2010-11-21 14:35:00,2,116,344.61,172.305,63
15521,2010-01-05 10:19:00,2010-11-04 18:40:00,8,2680,4106.49,513.31125,303
15523,2009-12-02 15:16:00,2010-11-16 15:27:00,15,15741,16947.98,1129.8653333333334,349
15524,2010-04-12 09:19:00,2010-04-12 09:19:00,1,24,151.4,151.4,0
15525,2010-11-22 12:10:00,2010-12-01 13:17:00,2,264,469.78,234.89,9
15527,2009-12-15 17:31:00,2010-11-10 12:13:00,15,1230,3145.86,209.72400000000002,329
15529,2010-11-10 14:26:00,2010-12-08 12:24:00,2,992,1116.72,558.36,27
15530,2010-07-15 11:10:00,2010-07-15 11:10:00,1,390,311.37,311.37,0
15532,2010-06-08 14:52:00,2010-11-28 15:18:00,6,828,2190.9700000000003,365.16166666666663,173
15534,2009-12-14 12:48:00,2009-12-14 12:48:00,1,63,162.25,162.25,0
15535,2010-09-16 20:04:00,2010-10-31 14:09:00,2,180,551.42,275.71,44
15536,2010-10-26 16:31:00,2010-10-26 16:31:00,1,242,259.09,259.09,0
15538,2010-02-14 12:38:00,2010-06-20 10:49:00,6,1016,3358.3999999999996,559.7333333333333,125
15540,2010-11-29 11:10:00,2010-11-29 11:10:00,1,244,247.38,247.38,0
15542,2009-12-02 11:53:00,2010-07-15 13:32:00,3,469,918.45,306.15000000000003,225
15543,2010-09-06 11:28:00,2010-09-06 11:28:00,1,83,114.98,114.98,0
15544,2010-01-28 14:39:00,2010-12-02 12:47:00,12,3910,4615.72,384.6433333333334,307
15545,2010-12-03 17:28:00,2010-12-03 17:28:00,1,75,135.32999999999998,135.32999999999998,0
15546,2010-04-12 11:45:00,2010-04-12 11:51:00,2,198,1079.1000000000001,539.5500000000001,0
15547,2009-12-06 13:40:00,2010-11-28 13:56:00,12,3330,5199.55,433.29583333333335,357
15548,2010-04-23 12:20:00,2010-04-23 12:20:00,1,64,158.09,158.09,0
15549,2010-01-11 13:16:00,2010-10-14 16:54:00,5,242,652.7,130.54000000000002,276
15550,2009-12-03 15:15:00,2010-11-26 11:14:00,8,849,1643.17,205.39625,357
15551,2010-06-07 15:05:00,2010-11-10 14:04:00,6,596,1274.02,212.33666666666667,155
15552,2010-03-26 16:17:00,2010-03-26 16:17:00,1,106,162.4,162.4,0
15555,2009-12-06 11:58:00,2010-12-09 16:53:00,22,4598,7307.18,332.1445454545455,368
15558,2010-03-10 15:25:00,2010-03-10 15:25:00,1,86,214.13,214.13,0
15559,2010-05-20 14:06:00,2010-05-20 14:06:00,1,526,1109.4,1109.4,0
15560,2010-11-07 10:14:00,2010-11-07 10:15:00,2,72,153.52,76.75999999999999,0
15561,2010-02-14 12:22:00,2010-11-21 10:40:00,4,1067,1133.8,283.45,279
15562,2009-12-13 15:17:00,2010-10-11 10:33:00,2,522,538.83,269.415,301
15563,2010-01-28 11:36:00,2010-07-13 11:57:00,3,1518,1466.56,488.8533333333333,166
15564,2010-02-01 15:58:00,2010-09-02 15:52:00,2,42,70.74000000000001,35.370000000000005,212
15566,2009-12-15 14:53:00,2010-11-12 12:11:00,2,153,227.87,113.935,331
15569,2010-02-28 10:55:00,2010-11-14 10:46:00,5,1070,2210.64,442.128,258
15570,2010-03-28 14:04:00,2010-12-05 12:57:00,14,2212,5145.52,367.53714285714284,251
15571,2009-12-06 12:10:00,2010-11-18 14:25:00,10,2242,3401.2,340.12,347
15572,2010-04-14 14:38:00,2010-11-24 13:16:00,3,919,1515.81,505.27,223
15573,2009-12-10 14:19:00,2010-03-31 13:40:00,3,417,599.73,199.91,110
15574,2010-09-01 14:37:00,2010-12-02 15:46:00,3,600,816.4499999999999,272.15000000000003,92
15575,2010-03-30 12:50:00,2010-03-30 12:50:00,1,6,30.1,30.1,0
15577,2009-12-13 16:17:00,2009-12-16 14:54:00,2,32,139.1,69.55,2
15579,2010-10-03 14:37:00,2010-11-21 15:38:00,3,603,953.9,317.96666666666664,49
15580,2010-02-07 11:21:00,2010-11-28 11:00:00,8,959,1381.19,172.64875,293
15581,2009-12-02 12:19:00,2010-12-08 14:38:00,26,2860,4114.62,158.2546153846154,371
15583,2010-11-28 15:04:00,2010-11-28 15:04:00,1,63,107.86,107.86,0
15584,2010-02-07 12:16:00,2010-11-05 11:34:00,2,173,552.39,276.195,270
15586,2010-01-08 10:02:00,2010-04-26 11:00:00,3,1338,1139.1,379.70000000000005,108
15587,2010-08-05 08:44:00,2010-11-12 12:07:00,3,216,608.4000000000001,202.80000000000004,99
15588,2010-01-31 12:19:00,2010-01-31 12:19:00,1,96,579.6,579.6,0
15590,2010-04-12 10:09:00,2010-11-22 14:49:00,5,832,1496.6,299.32,224
15591,2010-02-04 09:20:00,2010-05-06 09:23:00,3,58,217.9,72.63333333333334,91
15595,2010-08-09 12:27:00,2010-08-09 12:27:00,1,144,357.6,357.6,0
15596,2010-07-28 11:46:00,2010-12-09 16:10:00,5,815,1723.45,344.69,134
15597,2010-05-13 13:10:00,2010-05-13 13:10:00,1,114,238.8,238.8,0
15598,2010-10-08 09:20:00,2010-10-08 09:20:00,1,244,307.34,307.34,0
15599,2010-09-20 10:15:00,2010-09-20 10:15:00,1,380,488.32,488.32,0
15600,2010-04-25 11:50:00,2010-10-07 14:30:00,4,657,1199.31,299.8275,165
15601,2009-12-01 14:53:00,2010-12-02 10:39:00,17,6078,8183.56,481.3858823529412,365
15602,2009-12-02 09:35:00,2010-12-06 15:35:00,8,1212,1932.64,241.57999999999998,369
15603,2010-03-01 16:02:00,2010-03-01 16:02:00,1,32,40.0,40.0,0
15605,2010-01-14 14:03:00,2010-12-01 13:38:00,5,271,738.57,147.714,320
15606,2010-03-02 14:48:00,2010-11-14 15:27:00,8,723,2310.83,288.85375,257
15607,2010-01-08 12:16:00,2010-06-14 11:55:00,8,1268,1604.21,200.52625,156
15608,2010-10-20 10:10:00,2010-10-20 10:10:00,1,548,692.3,692.3,0
15611,2010-01-25 14:50:00,2010-11-21 11:35:00,13,243,1405.83,108.14076923076922,299
15613,2010-04-08 12:51:00,2010-04-08 12:51:00,1,700,433.71999999999997,433.71999999999997,0
15614,2010-03-23 11:13:00,2010-09-28 10:46:00,4,1632,3147.36,786.84,188
15615,2009-12-02 15:28:00,2010-11-14 12:07:00,24,6582,10974.23,457.2595833333333,346
15616,2010-09-27 13:10:00,2010-09-27 13:10:00,1,137,317.11,317.11,0
15617,2010-07-20 13:16:00,2010-11-08 16:07:00,3,485,828.5500000000001,276.18333333333334,111
15620,2010-10-26 11:32:00,2010-10-26 11:32:00,1,334,389.18,389.18,0
15622,2010-03-04 10:29:00,2010-10-08 14:35:00,8,2417,4143.05,517.88125,218
15623,2009-12-10 14:46:00,2010-11-11 10:19:00,7,962,2136.02,305.1457142857143,335
15625,2010-06-15 15:23:00,2010-11-28 12:23:00,5,1832,1702.1399999999999,340.428,165
15626,2010-10-14 17:16:00,2010-10-14 17:16:00,1,372,391.72,391.72,0
15627,2010-07-05 11:56:00,2010-09-08 14:14:00,2,344,566.9,283.45000000000005,65
15628,2009-12-13 13:39:00,2010-12-08 09:51:00,9,1925,2782.02,309.11333333333334,359
15629,2010-06-25 11:39:00,2010-09-15 13:46:00,4,1518,2240.9,560.225,82
15630,2010-03-05 14:30:00,2010-03-05 14:30:00,1,187,295.05,295.05,0
15631,2010-03-07 14:52:00,2010-03-07 14:52:00,1,525,596.67,596.67,0
15633,2009-12-08 17:51:00,2010-07-18 13:54:00,13,2058,4352.46,334.8046153846154,221
15634,2010-11-21 15:30:00,2010-11-21 15:30:00,1,128,311.1,311.1,0
15635,2010-11-09 08:58:00,2010-11-09 08:58:00,1,5,100.35,100.35,0
15636,2010-05-19 11:37:00,2010-09-28 15:10:00,2,276,719.82,359.90999999999997,132
15637,2009-12-15 17:54:00,2010-10-22 08:24:00,4,523,574.23,143.5575,310
15638,2010-04-08 14:37:00,2010-11-26 11:52:00,6,1134,2265.2,377.5333333333333,231
15639,2010-04-13 13:11:00,2010-09-14 09:05:00,2,526,639.76,319.88,153
15640,2009-12-14 16:36:00,2010-12-02 15:40:00,15,5783,11441.92,762.7946666666667,352
15641,2009-12-06 15:31:00,2010-11-08 14:05:00,8,2860,3458.35,432.29375000000005,336
15642,2009-12-10 11:51:00,2009-12-10 11:51:00,1,270,105.78000000000002,105.78000000000002,0
15645,2010-10-10 12:51:00,2010-10-21 18:36:00,2,140,443.16,221.58,11
15646,2010-10-25 13:06:00,2010-12-02 16:59:00,3,657,526.97,175.65666666666667,38
15647,2010-10-20 15:09:00,2010-10-20 15:09:00,1,124,169.0,169.0,0
15649,2010-11-17 16:22:00,2010-12-07 10:06:00,3,293,1354.35,451.45,19
15650,2010-03-21 11:46:00,2010-07-06 10:41:00,2,210,553.88,276.94,106
15651,2010-04-22 13:26:00,2010-10-15 13:42:00,2,392,612.76,306.38,176
15652,2010-08-11 16:58:00,2010-11-17 15:14:00,4,451,1082.6,270.65,97
15658,2009-12-03 11:19:00,2010-12-02 10:53:00,4,449,1399.3700000000001,349.8425,363
15659,2010-02-24 13:32:00,2010-11-18 10:51:00,2,50,226.04,113.02,266
15660,2010-02-05 16:01:00,2010-12-09 09:49:00,7,843,1212.13,173.16142857142856,306
15661,2010-05-10 07:59:00,2010-11-25 08:21:00,6,543,906.15,151.025,199
15662,2009-12-01 13:49:00,2010-02-16 16:47:00,2,145,283.73,141.865,77
15664,2010-02-28 12:50:00,2010-09-16 18:09:00,3,373,867.6,289.2,200
15665,2010-03-14 15:07:00,2010-10-24 14:08:00,3,1128,1773.11,591.0366666666666,223
15666,2010-08-01 15:41:00,2010-08-24 16:14:00,2,469,632.9399999999999,316.47,23
15670,2010-06-01 15:34:00,2010-06-01 15:34:00,1,41,152.15,152.15,0
15672,2009-12-14 16:52:00,2009-12-14 16:52:00,1,10,45.300000000000004,45.300000000000004,0
15673,2010-02-22 14:28:00,2010-09-14 11:08:00,5,1847,3533.77,706.754,203
15674,2009-12-08 17:08:00,2010-10-18 12:46:00,8,2373,4501.63,562.70375,313
15675,2010-10-31 14:14:00,2010-10-31 14:14:00,1,97,218.35,218.35,0
15677,2010-09-02 12:08:00,2010-10-14 15:19:00,2,356,648.4,324.2,42
15678,2010-07-05 12:49:00,2010-11-09 14:38:00,2,883,1541.19,770.595,127
15680,2009-12-02 12:15:00,2010-12-08 14:43:00,8,2122,3173.9,396.7375,371
15681,2010-05-24 14:18:00,2010-11-25 15:07:00,9,576,1563.54,173.72666666666666,185
15682,2010-01-21 14:37:00,2010-04-19 15:30:00,2,222,318.24,159.12,88
15683,2010-08-23 12:01:00,2010-08-23 12:01:00,1,201,330.79,330.79,0
15684,2009-12-04 16:13:00,2010-06-10 18:51:00,3,77,173.95,57.98333333333333,188
15685,2010-09-15 13:43:00,2010-09-15 13:43:00,1,36,55.980000000000004,55.980000000000004,0
15686,2010-10-15 13:50:00,2010-10-15 13:50:00,1,72,90.0,90.0,0
15688,2010-10-17 12:06:00,2010-10-17 12:06:00,1,95,190.57,190.57,0
15689,2010-04-01 09:53:00,2010-04-01 09:53:00,1,123,266.93,266.93,0
15691,2009-12-06 16:01:00,2010-11-10 12:26:00,3,140,434.5,144.83333333333334,338
15693,2010-02-18 14:37:00,2010-02-18 14:37:00,1,30,37.5,37.5,0
15694,2009-12-07 15:43:00,2010-12-09 09:30:00,12,981,4331.41,360.9508333333333,366
15695,2010-01-27 10:56:00,2010-04-21 10:36:00,2,272,721.06,360.53,83
15696,2010-01-24 14:36:00,2010-10-12 10:24:00,5,371,1170.1100000000001,234.02200000000002,260
15697,2010-01-19 09:10:00,2010-01-19 09:10:00,1,127,246.75,246.75,0
15698,2010-03-25 17:38:00,2010-03-25 17:38:00,1,60,46.2,46.2,0
15702,2010-01-26 17:23:00,2010-08-20 14:50:00,2,103,140.39000000000001,70.19500000000001,205
15704,2010-05-05 14:51:00,2010-07-25 15:00:00,2,695,1524.3400000000001,762.1700000000001,81
15708,2010-10-10 11:33:00,2010-12-05 11:12:00,3,408,1014.48,338.16,55
15709,2010-04-29 18:31:00,2010-04-29 18:31:00,1,48,194.6,194.6,0
15710,2010-10-18 17:05:00,2010-10-18 17:05:00,1,641,898.87,898.87,0
15711,2010-01-24 12:13:00,2010-06-01 12:14:00,2,199,420.25,210.125,128
15712,2009-12-01 11:17:00,2010-11-25 18:04:00,7,791,2400.05,342.86428571428576,359
15713,2009-12-16 09:41:00,2010-12-08 15:16:00,3,360,654.09,218.03,357
15714,2010-06-02 12:08:00,2010-09-12 14:22:00,3,175,453.93,151.31,102
15715,2010-03-30 12:17:00,2010-06-02 09:56:00,5,246,658.02,131.60399999999998,63
15716,2009-12-07 12:42:00,2010-12-05 12:26:00,8,1077,1938.0,242.25,362
15717,2010-04-26 10:41:00,2010-10-14 18:02:00,4,154,456.70000000000005,114.17500000000001,171
15718,2010-06-17 16:20:00,2010-06-17 16:20:00,1,95,293.79,293.79,0
15719,2009-12-01 12:47:00,2010-11-23 13:07:00,18,2643,5177.45,287.6361111111111,357
15720,2010-06-07 15:40:00,2010-06-07 15:40:00,1,48,143.19,143.19,0
15722,2010-03-09 15:05:00,2010-09-20 16:48:00,6,1257,3035.54,505.92333333333335,195
15723,2010-05-14 12:55:00,2010-10-24 12:44:00,3,357,744.55,248.1833333333333,162
15724,2010-11-04 10:22:00,2010-11-04 10:22:00,1,44,92.6,92.6,0
15726,2010-11-14 16:12:00,2010-11-14 16:12:00,1,123,321.91,321.91,0
15727,2010-01-24 12:12:00,2010-11-17 13:49:00,8,2877,4266.55,533.31875,297
15728,2010-09-21 14:46:00,2010-11-25 10:39:00,2,132,544.6,272.3,64
15729,2010-11-01 13:44:00,2010-11-04 16:07:00,2,19,107.55000000000001,53.775000000000006,3
15730,2010-10-04 14:15:00,2010-11-23 10:41:00,2,372,605.7,302.85,49
15731,2010-06-04 10:10:00,2010-06-04 10:10:00,1,122,125.3,125.3,0
15732,2010-02-04 10:10:00,2010-12-02 15:00:00,9,1146,1387.95,154.21666666666667,301
15734,2010-06-10 14:25:00,2010-09-29 11:40:00,2,170,923.85,461.92500000000007,110
15735,2010-10-14 13:38:00,2010-10-14 13:38:00,1,206,327.68,327.68,0
15736,2010-09-30 14:19:00,2010-09-30 14:20:00,2,1268,1815.72,907.86,0
15738,2009-12-10 15:52:00,2010-12-02 12:50:00,26,6303,8560.550000000001,329.2519230769231,356
15741,2010-03-31 11:55:00,2010-09-07 16:21:00,2,70,208.62,104.31,160
15742,2010-03-30 15:25:00,2010-03-30 15:25:00,1,51,156.87,156.87,0
15747,2010-01-18 11:21:00,2010-11-29 10:50:00,6,890,1588.57,264.76166666666666,314
15748,2010-09-16 16:52:00,2010-09-16 16:55:00,2,211,465.45000000000005,232.72500000000002,0
15750,2009-12-01 17:19:00,2010-12-08 12:11:00,12,2807,4331.711,360.9759166666667,371
15751,2009-12-06 13:08:00,2010-09-05 12:44:00,11,443,1380.44,125.49454545454546,272
15752,2010-09-08 11:56:00,2010-12-02 09:43:00,3,989,1570.16,523.3866666666667,84
15754,2010-02-22 13:31:00,2010-08-03 09:15:00,6,1563,2579.04,429.84,161
15755,2009-12-04 08:24:00,2010-11-25 14:25:00,11,2607,3628.87,329.8972727272727,356
15757,2010-06-10 13:47:00,2010-11-18 10:45:00,4,1266,2225.94,556.485,160
15759,2009-12-02 10:08:00,2010-07-16 10:37:00,4,463,577.8900000000001,144.47250000000003,226
15760,2010-03-19 11:35:00,2010-03-19 11:45:00,2,2,13916.34,6958.17,0
15761,2010-09-23 09:33:00,2010-09-23 09:33:00,1,31,143.05,143.05,0
15764,2010-08-18 13:58:00,2010-10-01 14:07:00,2,895,1223.1100000000001,611.5550000000001,44
15765,2010-02-11 10:25:00,2010-02-11 10:25:00,1,335,370.63,370.63,0
15766,2010-01-26 15:55:00,2010-09-09 13:51:00,2,164,516.0,258.0,225
15768,2009-12-03 12:10:00,2010-08-20 15:58:00,31,4015,14979.26,483.20193548387095,260
15769,2009-12-11 09:58:00,2010-12-03 15:16:00,21,19432,32451.6,1545.3142857142857,357
15770,2010-04-06 11:47:00,2010-04-06 11:47:00,1,67,321.45,321.45,0
15771,2010-01-15 12:14:00,2010-04-14 13:56:00,3,512,1006.54,335.5133333333333,89
15772,2010-10-17 13:33:00,2010-10-17 13:33:00,1,110,280.88,280.88,0
15773,2010-10-26 15:27:00,2010-10-26 15:27:00,1,99,138.84,138.84,0
15774,2010-02-21 12:57:00,2010-10-17 12:59:00,5,386,1059.14,211.82799999999997,238
15775,2010-03-18 07:32:00,2010-03-18 07:32:00,1,192,45.6,45.6,0
15777,2010-05-20 10:37:00,2010-11-08 14:37:00,3,221,715.5,238.5,172
